event,call_index,j,tries,side,extra,dt
rr_cpp_ext,2157,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2157,2157,1,loop,Ratrecon1_total,0.000313
rr_map,2157,2157,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,2158,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2158,2158,1,loop,Ratrecon1_total,0.000325
rr_map,2158,2158,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,2159,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2159,2159,1,loop,Ratrecon1_total,0.000331
rr_map,2159,2159,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2160,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2160,2160,1,loop,Ratrecon1_total,0.000311
rr_map,2160,2160,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,2161,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2161,2161,1,loop,Ratrecon1_total,0.000285
rr_map,2161,2161,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2162,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2162,2162,1,loop,Ratrecon1_total,0.000342
rr_map,2162,2162,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,2163,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2163,2163,1,loop,Ratrecon1_total,0.000357
rr_map,2163,2163,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,2164,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2164,2164,1,loop,Ratrecon1_total,0.000304
rr_map,2164,2164,1,loop,Maple_Ratrecon,0.000122
rr_cpp_ext,2165,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2165,2165,1,loop,Ratrecon1_total,0.000296
rr_map,2165,2165,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,2166,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,2166,2166,1,loop,Ratrecon1_total,0.000298
rr_map,2166,2166,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2167,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2167,2167,1,loop,Ratrecon1_total,0.000327
rr_map,2167,2167,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2168,"-","-",proc,degU=10;degM=11,4.5e-05
rr_cpp,2168,2168,1,loop,Ratrecon1_total,0.000385
rr_map,2168,2168,1,loop,Maple_Ratrecon,0.000146
rr_cpp_ext,2169,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,2169,2169,1,loop,Ratrecon1_total,0.000364
rr_map,2169,2169,1,loop,Maple_Ratrecon,0.000138
rr_cpp_ext,2170,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2170,2170,1,loop,Ratrecon1_total,0.000305
rr_map,2170,2170,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,2171,"-","-",proc,degU=10;degM=11,4.2e-05
rr_cpp,2171,2171,1,loop,Ratrecon1_total,0.000339
rr_map,2171,2171,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2172,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2172,2172,1,loop,Ratrecon1_total,0.000326
rr_map,2172,2172,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,2173,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2173,2173,1,loop,Ratrecon1_total,0.000335
rr_map,2173,2173,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2174,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2174,2174,1,loop,Ratrecon1_total,0.000341
rr_map,2174,2174,1,loop,Maple_Ratrecon,0.000128
rr_cpp_ext,2175,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2175,2175,1,loop,Ratrecon1_total,0.000344
rr_map,2175,2175,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2176,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2176,2176,1,loop,Ratrecon1_total,0.0003
rr_map,2176,2176,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,2177,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2177,2177,1,loop,Ratrecon1_total,0.000335
rr_map,2177,2177,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,2178,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2178,2178,1,loop,Ratrecon1_total,0.000352
rr_map,2178,2178,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2179,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,2179,2179,1,loop,Ratrecon1_total,0.000337
rr_map,2179,2179,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2180,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2180,2180,1,loop,Ratrecon1_total,0.000384
rr_map,2180,2180,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2181,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,2181,2181,1,loop,Ratrecon1_total,0.000339
rr_map,2181,2181,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2182,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2182,2182,1,loop,Ratrecon1_total,0.0003
rr_map,2182,2182,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,2183,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,2183,2183,1,loop,Ratrecon1_total,0.000357
rr_map,2183,2183,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2184,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2184,2184,1,loop,Ratrecon1_total,0.000352
rr_map,2184,2184,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,2185,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2185,2185,1,loop,Ratrecon1_total,0.000347
rr_map,2185,2185,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,2186,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2186,2186,1,loop,Ratrecon1_total,0.000371
rr_map,2186,2186,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,2187,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2187,2187,1,loop,Ratrecon1_total,0.000361
rr_map,2187,2187,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2188,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2188,2188,1,loop,Ratrecon1_total,0.00031
rr_map,2188,2188,1,loop,Maple_Ratrecon,9.7e-05
rr_cpp_ext,2189,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2189,2189,1,loop,Ratrecon1_total,0.000344
rr_map,2189,2189,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,2190,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2190,2190,1,loop,Ratrecon1_total,0.000336
rr_map,2190,2190,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2191,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,2191,2191,1,loop,Ratrecon1_total,0.000297
rr_map,2191,2191,1,loop,Maple_Ratrecon,9.9e-05
rr_cpp_ext,2192,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,2192,2192,1,loop,Ratrecon1_total,0.000322
rr_map,2192,2192,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,2193,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2193,2193,1,loop,Ratrecon1_total,0.000312
rr_map,2193,2193,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,2194,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2194,2194,1,loop,Ratrecon1_total,0.000331
rr_map,2194,2194,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,2195,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2195,2195,1,loop,Ratrecon1_total,0.000311
rr_map,2195,2195,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,2196,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2196,2196,1,loop,Ratrecon1_total,0.000276
rr_map,2196,2196,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,2197,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,2197,2197,1,loop,Ratrecon1_total,0.000327
rr_map,2197,2197,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2198,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2198,2198,1,loop,Ratrecon1_total,0.000356
rr_map,2198,2198,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2199,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2199,2199,1,loop,Ratrecon1_total,0.00035
rr_map,2199,2199,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2200,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2200,2200,1,loop,Ratrecon1_total,0.000332
rr_map,2200,2200,1,loop,Maple_Ratrecon,0.000146
rr_cpp_ext,2201,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2201,2201,1,loop,Ratrecon1_total,0.000342
rr_map,2201,2201,1,loop,Maple_Ratrecon,0.000126
rr_cpp_ext,2202,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2202,2202,1,loop,Ratrecon1_total,0.000355
rr_map,2202,2202,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,2203,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,2203,2203,1,loop,Ratrecon1_total,0.000331
rr_map,2203,2203,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,2204,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2204,2204,1,loop,Ratrecon1_total,0.000378
rr_map,2204,2204,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,2205,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2205,2205,1,loop,Ratrecon1_total,0.000368
rr_map,2205,2205,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,2206,"-","-",proc,degU=10;degM=11,4.2e-05
rr_cpp,2206,2206,1,loop,Ratrecon1_total,0.000388
rr_map,2206,2206,1,loop,Maple_Ratrecon,0.000148
rr_cpp_ext,2207,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2207,2207,1,loop,Ratrecon1_total,0.000337
rr_map,2207,2207,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2208,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2208,2208,1,loop,Ratrecon1_total,0.000344
rr_map,2208,2208,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,2209,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2209,2209,1,loop,Ratrecon1_total,0.000326
rr_map,2209,2209,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,2210,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2210,2210,1,loop,Ratrecon1_total,0.000337
rr_map,2210,2210,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2211,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2211,2211,1,loop,Ratrecon1_total,0.000345
rr_map,2211,2211,1,loop,Maple_Ratrecon,0.000142
rr_cpp_ext,2212,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2212,2212,1,loop,Ratrecon1_total,0.000363
rr_map,2212,2212,1,loop,Maple_Ratrecon,0.000134
rr_cpp_ext,2213,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2213,2213,1,loop,Ratrecon1_total,0.000373
rr_map,2213,2213,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,2214,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2214,2214,1,loop,Ratrecon1_total,0.000343
rr_map,2214,2214,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,2215,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2215,2215,1,loop,Ratrecon1_total,0.000335
rr_map,2215,2215,1,loop,Maple_Ratrecon,0.000129
rr_cpp_ext,2216,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2216,2216,1,loop,Ratrecon1_total,0.000354
rr_map,2216,2216,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2217,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2217,2217,1,loop,Ratrecon1_total,0.000361
rr_map,2217,2217,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,2218,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2218,2218,1,loop,Ratrecon1_total,0.000332
rr_map,2218,2218,1,loop,Maple_Ratrecon,0.000122
rr_cpp_ext,2219,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2219,2219,1,loop,Ratrecon1_total,0.000324
rr_map,2219,2219,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,2220,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2220,2220,1,loop,Ratrecon1_total,0.032438
rr_map,2220,2220,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,2221,"-","-",proc,degU=10;degM=11,4.5e-05
rr_cpp,2221,2221,1,loop,Ratrecon1_total,0.000339
rr_map,2221,2221,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2222,"-","-",proc,degU=10;degM=11,4.5e-05
rr_cpp,2222,2222,1,loop,Ratrecon1_total,0.000333
rr_map,2222,2222,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,2223,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2223,2223,1,loop,Ratrecon1_total,0.000362
rr_map,2223,2223,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2224,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2224,2224,1,loop,Ratrecon1_total,0.00037
rr_map,2224,2224,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,2225,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,2225,2225,1,loop,Ratrecon1_total,0.000334
rr_map,2225,2225,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2226,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2226,2226,1,loop,Ratrecon1_total,0.000361
rr_map,2226,2226,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2227,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,2227,2227,1,loop,Ratrecon1_total,0.000407
rr_map,2227,2227,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,2228,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2228,2228,1,loop,Ratrecon1_total,0.000374
rr_map,2228,2228,1,loop,Maple_Ratrecon,0.000128
rr_cpp_ext,2229,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2229,2229,1,loop,Ratrecon1_total,0.00035
rr_map,2229,2229,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2230,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2230,2230,1,loop,Ratrecon1_total,0.000367
rr_map,2230,2230,1,loop,Maple_Ratrecon,0.000164
rr_cpp_ext,2231,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2231,2231,1,loop,Ratrecon1_total,0.000296
rr_map,2231,2231,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,2232,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2232,2232,1,loop,Ratrecon1_total,0.000326
rr_map,2232,2232,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,2233,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2233,2233,1,loop,Ratrecon1_total,0.00035
rr_map,2233,2233,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,2234,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2234,2234,1,loop,Ratrecon1_total,0.000421
rr_map,2234,2234,1,loop,Maple_Ratrecon,0.000184
rr_cpp_ext,2235,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2235,2235,1,loop,Ratrecon1_total,0.000335
rr_map,2235,2235,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,2236,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2236,2236,1,loop,Ratrecon1_total,0.000338
rr_map,2236,2236,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,2237,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2237,2237,1,loop,Ratrecon1_total,0.000342
rr_map,2237,2237,1,loop,Maple_Ratrecon,0.000126
rr_cpp_ext,2238,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2238,2238,1,loop,Ratrecon1_total,0.000333
rr_map,2238,2238,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2239,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2239,2239,1,loop,Ratrecon1_total,0.000341
rr_map,2239,2239,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,2240,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2240,2240,1,loop,Ratrecon1_total,0.000323
rr_map,2240,2240,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,2241,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2241,2241,1,loop,Ratrecon1_total,0.000332
rr_map,2241,2241,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2242,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2242,2242,1,loop,Ratrecon1_total,0.000373
rr_map,2242,2242,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,2243,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2243,2243,1,loop,Ratrecon1_total,0.000308
rr_map,2243,2243,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,2244,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2244,2244,1,loop,Ratrecon1_total,0.000308
rr_map,2244,2244,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2245,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2245,2245,1,loop,Ratrecon1_total,0.00033
rr_map,2245,2245,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,2246,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2246,2246,1,loop,Ratrecon1_total,0.000322
rr_map,2246,2246,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,2247,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2247,2247,1,loop,Ratrecon1_total,0.000328
rr_map,2247,2247,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,2248,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,2248,2248,1,loop,Ratrecon1_total,0.000347
rr_map,2248,2248,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2249,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2249,2249,1,loop,Ratrecon1_total,0.000359
rr_map,2249,2249,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,2250,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2250,2250,1,loop,Ratrecon1_total,0.00034
rr_map,2250,2250,1,loop,Maple_Ratrecon,0.000129
rr_cpp_ext,2251,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2251,2251,1,loop,Ratrecon1_total,0.000302
rr_map,2251,2251,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2252,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2252,2252,1,loop,Ratrecon1_total,0.000344
rr_map,2252,2252,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,2253,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2253,2253,1,loop,Ratrecon1_total,0.000348
rr_map,2253,2253,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,2254,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2254,2254,1,loop,Ratrecon1_total,0.00035
rr_map,2254,2254,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2255,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2255,2255,1,loop,Ratrecon1_total,0.000367
rr_map,2255,2255,1,loop,Maple_Ratrecon,0.000134
rr_cpp_ext,2256,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2256,2256,1,loop,Ratrecon1_total,0.000353
rr_map,2256,2256,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,2257,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2257,2257,1,loop,Ratrecon1_total,0.000324
rr_map,2257,2257,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,2258,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2258,2258,1,loop,Ratrecon1_total,0.000365
rr_map,2258,2258,1,loop,Maple_Ratrecon,0.000144
rr_cpp_ext,2259,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,2259,2259,1,loop,Ratrecon1_total,0.000339
rr_map,2259,2259,1,loop,Maple_Ratrecon,0.000137
rr_cpp_ext,2260,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,2260,2260,1,loop,Ratrecon1_total,0.000363
rr_map,2260,2260,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,2261,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,2261,2261,1,loop,Ratrecon1_total,0.000351
rr_map,2261,2261,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2262,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2262,2262,1,loop,Ratrecon1_total,0.000326
rr_map,2262,2262,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,2263,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2263,2263,1,loop,Ratrecon1_total,0.000334
rr_map,2263,2263,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,2264,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2264,2264,1,loop,Ratrecon1_total,0.000358
rr_map,2264,2264,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,2265,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,2265,2265,1,loop,Ratrecon1_total,0.000336
rr_map,2265,2265,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,2266,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2266,2266,1,loop,Ratrecon1_total,0.000296
rr_map,2266,2266,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2267,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2267,2267,1,loop,Ratrecon1_total,0.000339
rr_map,2267,2267,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,2268,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2268,2268,1,loop,Ratrecon1_total,0.000367
rr_map,2268,2268,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,2269,"-","-",proc,degU=10;degM=11,5e-05
rr_cpp,2269,2269,1,loop,Ratrecon1_total,0.000411
rr_map,2269,2269,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,2270,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2270,2270,1,loop,Ratrecon1_total,0.000359
rr_map,2270,2270,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,2271,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2271,2271,1,loop,Ratrecon1_total,0.000331
rr_map,2271,2271,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,2272,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2272,2272,1,loop,Ratrecon1_total,0.000332
rr_map,2272,2272,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2273,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2273,2273,1,loop,Ratrecon1_total,0.000323
rr_map,2273,2273,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,2274,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2274,2274,1,loop,Ratrecon1_total,0.000325
rr_map,2274,2274,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,2275,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2275,2275,1,loop,Ratrecon1_total,0.000368
rr_map,2275,2275,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2276,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2276,2276,1,loop,Ratrecon1_total,0.000343
rr_map,2276,2276,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,2277,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2277,2277,1,loop,Ratrecon1_total,0.00032
rr_map,2277,2277,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2278,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,2278,2278,1,loop,Ratrecon1_total,0.000288
rr_map,2278,2278,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,2279,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,2279,2279,1,loop,Ratrecon1_total,0.00038
rr_map,2279,2279,1,loop,Maple_Ratrecon,0.000134
rr_cpp_ext,2280,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2280,2280,1,loop,Ratrecon1_total,0.000348
rr_map,2280,2280,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2281,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2281,2281,1,loop,Ratrecon1_total,0.000301
rr_map,2281,2281,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,2282,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,2282,2282,1,loop,Ratrecon1_total,0.000319
rr_map,2282,2282,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2283,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2283,2283,1,loop,Ratrecon1_total,0.000324
rr_map,2283,2283,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,2284,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2284,2284,1,loop,Ratrecon1_total,0.000303
rr_map,2284,2284,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,2285,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2285,2285,1,loop,Ratrecon1_total,0.000301
rr_map,2285,2285,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,2286,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,2286,2286,1,loop,Ratrecon1_total,0.000318
rr_map,2286,2286,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,2287,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,2287,2287,1,loop,Ratrecon1_total,0.000341
rr_map,2287,2287,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,2288,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,2288,2288,1,loop,Ratrecon1_total,0.000305
rr_map,2288,2288,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,2289,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2289,2289,1,loop,Ratrecon1_total,0.000301
rr_map,2289,2289,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,2290,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,2290,2290,1,loop,Ratrecon1_total,0.000312
rr_map,2290,2290,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,2291,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,2291,2291,1,loop,Ratrecon1_total,0.000331
rr_map,2291,2291,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,2292,"-","-",proc,degU=10;degM=11,3.2e-05
